Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings.Source,Ratings.Value,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
The Private Eyes,1980,PG,21 Nov 1980,91 min,"Comedy, Mystery",Lang Elliott,"Tim Conway, John Myhers","Tim Conway, Don Knotts, Trisha Noble",Scotland Yard sends a goofy pair to check on foul play at a mansion outside 1920s London.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDJlMGIzMGItOTdhNS00MDU1LWE5M2ItNWU2MTQ4N2QxMjEyXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,Internet Movie Database,6.5/10,N/A,6.5,"3,093",tt0081376,movie,22 Aug 2006,"$18,014,000",N/A,N/A,True
The 36 Crazy Fists,1977,R,27 May 1983,90 min,"Action, Comedy",Chi-Hwa Chen,On Szeto,"Siu-Hung Leung, Kar-Yung Lau, Shi-Kwan Yen","Looking to avenge his father's death, after he was murdered by gangsters when he failed to pay protection money, a monastery novice strives tirelessly, with the help of students and a drunkard, to learn advanced kung-fu techniques.","Cantonese, Mandarin",Hong Kong,N/A,https://m.media-amazon.com/images/M/MV5BMjA5MDAyOTE0MV5BMl5BanBnXkFtZTcwMDU5ODkyMQ@@._V1_SX300.jpg,Internet Movie Database,4.9/10,N/A,4.9,713,tt0076661,movie,03 Jan 2019,N/A,N/A,N/A,True
To Kill with Intrigue,1977,PG-13,22 Jul 1977,106 min,"Action, Drama",Wei Lo,Lung Ku,"Jackie Chan, Feng Hsu, Ling Lung Yu","After the execution of his family by a gang, Lei Shao-feng is spared by its afflicting leader who stands in the way of him becoming reunited with his love, as does a traitorous friend, who takes advantage of their predicament.",Mandarin,"Hong Kong, South Korea",N/A,https://m.media-amazon.com/images/M/MV5BZWViOGIzNmMtYjZlZC00MzE3LTk1YWQtMzdmOThhNjMwMjBiXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,Internet Movie Database,5.2/10,N/A,5.2,"1,215",tt0076227,movie,N/A,N/A,N/A,N/A,True
Snake Eyes,1998,R,07 Aug 1998,98 min,"Crime, Mystery, Thriller",Brian De Palma,"Brian De Palma, David Koepp","Nicolas Cage, Gary Sinise, John Heard",A shady police detective finds himself in the middle of a murder conspiracy at an important boxing match in an Atlantic City casino.,English,United States,1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BNmZiODkzNWEtNDkxZC00NDg2LWFiYzktZjY2ZmUwMmM2ZmJlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Internet Movie Database,6.1/10,52,6.1,"81,316",tt0120832,movie,11 Sep 2007,"$55,591,409",N/A,N/A,True
Snake Eyes,1998,R,07 Aug 1998,98 min,"Crime, Mystery, Thriller",Brian De Palma,"Brian De Palma, David Koepp","Nicolas Cage, Gary Sinise, John Heard",A shady police detective finds himself in the middle of a murder conspiracy at an important boxing match in an Atlantic City casino.,English,United States,1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BNmZiODkzNWEtNDkxZC00NDg2LWFiYzktZjY2ZmUwMmM2ZmJlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Rotten Tomatoes,40%,52,6.1,"81,316",tt0120832,movie,11 Sep 2007,"$55,591,409",N/A,N/A,True
Snake Eyes,1998,R,07 Aug 1998,98 min,"Crime, Mystery, Thriller",Brian De Palma,"Brian De Palma, David Koepp","Nicolas Cage, Gary Sinise, John Heard",A shady police detective finds himself in the middle of a murder conspiracy at an important boxing match in an Atlantic City casino.,English,United States,1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BNmZiODkzNWEtNDkxZC00NDg2LWFiYzktZjY2ZmUwMmM2ZmJlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Metacritic,52/100,52,6.1,"81,316",tt0120832,movie,11 Sep 2007,"$55,591,409",N/A,N/A,True
Magnificent Bodyguards,1978,R,27 Apr 1978,101 min,Action,Wei Lo,Lung Ku,"Jackie Chan, James Tien, Siu-Lung Leung","A local Kung Fu expert is hired to form a team of guards to escort an dying man to a doctor. In order that they reach the doctor in time, they must pass through the ""Stormy Hills"", which are plagued by bandits, savages, evil monks...",Mandarin,Hong Kong,N/A,https://m.media-amazon.com/images/M/MV5BNDc2OWE2YTgtNzE2ZS00ZjFjLWI0ZGEtN2Y5NDY0NTg2Nzg5XkEyXkFqcGdeQXVyMTIyNjIyODU3._V1_SX300.jpg,Internet Movie Database,5.6/10,N/A,5.6,882,tt0077541,movie,N/A,N/A,N/A,N/A,True
Snake in the Eagle's Shadow,1978,PG,01 Nov 1982,90 min,"Action, Comedy",Woo-Ping Yuen,"Chi Yuan Hsi, Huo An Hsi, Lung Hsiao","Jackie Chan, Siu-Tin Yuen, Jeong-lee Hwang","An orphan who has been raised at a kung fu school, where he is treated as little more than a dogsbody and practice target for the students, has a life-changing experience after helping an old peripatetic beggar.",Cantonese,Hong Kong,N/A,https://m.media-amazon.com/images/M/MV5BOThkNzA2MzEtMzUwZi00MTcxLThlMzQtNWJjYzBhNWY5OGMzXkEyXkFqcGdeQXVyNzIwNDA4NzI@._V1_SX300.jpg,Internet Movie Database,7.3/10,N/A,7.3,"11,805",tt0078252,movie,02 Jan 2018,N/A,N/A,N/A,True
Snake in the Eagle's Shadow,1978,PG,01 Nov 1982,90 min,"Action, Comedy",Woo-Ping Yuen,"Chi Yuan Hsi, Huo An Hsi, Lung Hsiao","Jackie Chan, Siu-Tin Yuen, Jeong-lee Hwang","An orphan who has been raised at a kung fu school, where he is treated as little more than a dogsbody and practice target for the students, has a life-changing experience after helping an old peripatetic beggar.",Cantonese,Hong Kong,N/A,https://m.media-amazon.com/images/M/MV5BOThkNzA2MzEtMzUwZi00MTcxLThlMzQtNWJjYzBhNWY5OGMzXkEyXkFqcGdeQXVyNzIwNDA4NzI@._V1_SX300.jpg,Rotten Tomatoes,80%,N/A,7.3,"11,805",tt0078252,movie,02 Jan 2018,N/A,N/A,N/A,True
Drunken Master,1978,PG-13,05 Oct 1978,111 min,"Action, Comedy",Woo-Ping Yuen,"Lung Hsiao, See-Yuen Ng","Jackie Chan, Siu-Tin Yuen, Jeong-lee Hwang","Wong Fei-Hung is a mischievous yet righteous young man, but after a series of incidents his frustrated father has him disciplined by a master of drunken martial arts.","Cantonese, English, Mandarin",Hong Kong,N/A,https://m.media-amazon.com/images/M/MV5BYTQzNjQ3OGUtMDRkZC00ZTBlLTk2OWQtYTdkMDUwNDYyZTRiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Internet Movie Database,7.4/10,68,7.4,"39,950",tt0080179,movie,29 Feb 2000,N/A,N/A,N/A,True
Drunken Master,1978,PG-13,05 Oct 1978,111 min,"Action, Comedy",Woo-Ping Yuen,"Lung Hsiao, See-Yuen Ng","Jackie Chan, Siu-Tin Yuen, Jeong-lee Hwang","Wong Fei-Hung is a mischievous yet righteous young man, but after a series of incidents his frustrated father has him disciplined by a master of drunken martial arts.","Cantonese, English, Mandarin",Hong Kong,N/A,https://m.media-amazon.com/images/M/MV5BYTQzNjQ3OGUtMDRkZC00ZTBlLTk2OWQtYTdkMDUwNDYyZTRiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Rotten Tomatoes,80%,68,7.4,"39,950",tt0080179,movie,29 Feb 2000,N/A,N/A,N/A,True
Drunken Master,1978,PG-13,05 Oct 1978,111 min,"Action, Comedy",Woo-Ping Yuen,"Lung Hsiao, See-Yuen Ng","Jackie Chan, Siu-Tin Yuen, Jeong-lee Hwang","Wong Fei-Hung is a mischievous yet righteous young man, but after a series of incidents his frustrated father has him disciplined by a master of drunken martial arts.","Cantonese, English, Mandarin",Hong Kong,N/A,https://m.media-amazon.com/images/M/MV5BYTQzNjQ3OGUtMDRkZC00ZTBlLTk2OWQtYTdkMDUwNDYyZTRiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Metacritic,68/100,68,7.4,"39,950",tt0080179,movie,29 Feb 2000,N/A,N/A,N/A,True
Spiritual Kung Fu,1978,PG,23 Nov 1978,99 min,"Action, Comedy, Fantasy",Wei Lo,Lei Pan,"Jackie Chan, Chih-Ping Chiang, Hsiu-yi Fang",A goofy student is taught a lost martial art style by five ghosts.,"Cantonese, Mandarin","Hong Kong, Taiwan",N/A,https://m.media-amazon.com/images/M/MV5BMGM4NWVhNjktYTQ5My00YWE4LThjNTAtYTU1NDQ2OGNiYzhjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Internet Movie Database,5.7/10,N/A,5.7,"2,247",tt0078128,movie,N/A,N/A,N/A,N/A,True
Half a Loaf of Kung Fu,1978,Not Rated,N/A,97 min,"Action, Comedy",Chi-Hwa Chen,"Jackie Chan, Ming Chi Tang","Jackie Chan, Chun-Erh Lung, Cheng-Lan Chin","A young man poses as ""the Whip King"" and collects the reward for a bandit he has seen killed by a famous bounty hunter. He must now learn Kung Fu if he is to live up to this new persona and conquer the enemies he has inherited.",Mandarin,"Taiwan, Hong Kong",N/A,https://m.media-amazon.com/images/M/MV5BODNmODA1YzYtNWI3Yy00OTYwLTkzYzEtMWNkODk0YzdkYzU0XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,Internet Movie Database,5.6/10,N/A,5.6,"1,893",tt0080623,movie,N/A,N/A,N/A,N/A,True
The Fearless Hyena,1979,R,17 Feb 1979,98 min,"Comedy, Action",Jackie Chan,"Jackie Chan, Wei Lo","Jackie Chan, James Tien, Dean Shek","A young man whose sickly grandfather has taught him a secret form of Kung Fu, starts to make a living off of his unique fighting style, only to attract the attention of his grandfather's mortal enemy.",Cantonese,"Hong Kong, South Korea",N/A,https://m.media-amazon.com/images/M/MV5BYWNmOTk3NjktYWE1ZS00ZjcyLWJjYjctMzJjN2Y0NjVhN2FlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Internet Movie Database,6.6/10,N/A,6.6,"4,802",tt0079315,movie,19 Feb 2016,N/A,N/A,N/A,True
Dragon Fist,1979,Not Rated,21 Apr 1979,97 min,"Action, Drama",Wei Lo,Chung-Ping Wang,"Jackie Chan, Nora Miao, James Tien","Tong Huo-wan (Jackie Chan) seeks redress from the man responsible for his master's death, but becomes entangled in a feud between a local clan and gangsters.","Cantonese, Mandarin, English","Hong Kong, Taiwan",N/A,https://m.media-amazon.com/images/M/MV5BN2E5MmVkZWQtNjFkYy00OWZkLWIxN2MtOWYxMzRjMjNjZWM1XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Internet Movie Database,6.0/10,N/A,6.0,"2,352",tt0079484,movie,N/A,N/A,N/A,N/A,True
Dance of Death,1976,Not Rated,N/A,90 min,"Action, Comedy",Chi-Hwa Chen,"Hsin-Yi Chang, Ching Kang Yao","Pu-Liao Hsu, Angela Mao, Dean Shek",A woman uses her knowledge of kung fu to kill many warriors by kicking them in the ribs and head.,Mandarin,"Hong Kong, Taiwan",N/A,https://m.media-amazon.com/images/M/MV5BYTA1OGRmYTMtMWM1OS00ZTM0LWIxYzMtMmNhMTQzZDdiYTMxXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,Internet Movie Database,5.9/10,N/A,5.9,100,tt0080592,movie,09 Sep 2016,N/A,N/A,N/A,True
The Young Master,1980,PG-13,09 Feb 1980,105 min,"Action, Adventure, Comedy",Jackie Chan,"Jackie Chan, Tin-Chi Lau, King Sang Tang","Jackie Chan, Pai Wei, Biao Yuen","A talented martial arts student goes after his expelled brother, who get into bad company.",Cantonese,Hong Kong,N/A,https://m.media-amazon.com/images/M/MV5BODc1ZGQyYTEtMjM1ZS00MDFiLTk3MDYtZmNiZDJhNzcyNTVhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Internet Movie Database,7.1/10,N/A,7.1,"7,409",tt0081499,movie,28 Aug 2001,N/A,N/A,N/A,True
The Cannonball Run,1981,PG,19 Jun 1981,95 min,"Action, Comedy, Sport",Hal Needham,Brock Yates,"Burt Reynolds, Roger Moore, Farrah Fawcett","A wide variety of eccentric competitors participate in a wild and illegal cross-country road race. However, the eccentric entrants will do anything to win the road race, including low-down, dirty tricks.","English, Cantonese, Japanese, Arabic","Hong Kong, United States",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BNDJmZDRkMDAtM2JiNS00ZjdlLThiOTYtMWVhODJmYmY1MGEwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Internet Movie Database,6.2/10,28,6.2,"36,427",tt0082136,movie,05 Jun 2001,"$72,179,579",N/A,N/A,True
The Cannonball Run,1981,PG,19 Jun 1981,95 min,"Action, Comedy, Sport",Hal Needham,Brock Yates,"Burt Reynolds, Roger Moore, Farrah Fawcett","A wide variety of eccentric competitors participate in a wild and illegal cross-country road race. However, the eccentric entrants will do anything to win the road race, including low-down, dirty tricks.","English, Cantonese, Japanese, Arabic","Hong Kong, United States",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BNDJmZDRkMDAtM2JiNS00ZjdlLThiOTYtMWVhODJmYmY1MGEwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Rotten Tomatoes,29%,28,6.2,"36,427",tt0082136,movie,05 Jun 2001,"$72,179,579",N/A,N/A,True
The Cannonball Run,1981,PG,19 Jun 1981,95 min,"Action, Comedy, Sport",Hal Needham,Brock Yates,"Burt Reynolds, Roger Moore, Farrah Fawcett","A wide variety of eccentric competitors participate in a wild and illegal cross-country road race. However, the eccentric entrants will do anything to win the road race, including low-down, dirty tricks.","English, Cantonese, Japanese, Arabic","Hong Kong, United States",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BNDJmZDRkMDAtM2JiNS00ZjdlLThiOTYtMWVhODJmYmY1MGEwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Metacritic,28/100,28,6.2,"36,427",tt0082136,movie,05 Jun 2001,"$72,179,579",N/A,N/A,True
Dragon Lord,1982,PG-13,21 Jan 1982,102 min,"Action, Comedy, Sport",Jackie Chan,"Jackie Chan, Edward Tang, Barry Wong","Jackie Chan, Mars, Michael Wai-Man Chan","The adventures of a restless martial arts student called Dragon, who, while constantly pursuing a girl, gets involved in the affairs of a gang of thieves.","Cantonese, English",Hong Kong,1 nomination,https://m.media-amazon.com/images/M/MV5BYTc0MzZhNmYtYWNmZi00OTE5LWJjNzctOGNmNmJjYWRlMzNlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,Internet Movie Database,6.3/10,N/A,6.3,"3,970",tt0084266,movie,16 Oct 2017,N/A,N/A,N/A,True
Fantasy Mission Force,1983,R,13 Feb 1983,90 min,"Action, Adventure, Comedy",Yen-Ping Chu,Hsin Wei,"Jackie Chan, Brigitte Lin, Jimmy Wang Yu",A force of loners and fighters is put together to try and rescue Generals that are captured by the Japanese and save the war effort with the promise of gold and/or pardons of past crimes.,"Mandarin, Cantonese","Taiwan, Hong Kong",N/A,https://m.media-amazon.com/images/M/MV5BNGJhMjAzZTItMTQwOS00NDA0LTkwNjgtYzZlYjBiZDY3NjEzXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,Internet Movie Database,4.5/10,N/A,4.5,"1,799",tt0079509,movie,N/A,N/A,N/A,N/A,True
Project A,1983,PG-13,22 Dec 1983,105 min,"Action, Comedy","Jackie Chan, Sammo Kam-Bo Hung","Jackie Chan, Edward Tang","Jackie Chan, Sammo Kam-Bo Hung, Biao Yuen","Fighting against pirates at the turn of the 20th century, the Hong Kong navy are failing miserably. It's up to Sergeant Lung (Jackie Chan) to take matters into his own hands.","Cantonese, English",Hong Kong,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BNDE1MGY0MjktNDhiZS00NGIxLTliYmQtYjRlNmE1NTY4YTI1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Internet Movie Database,7.3/10,N/A,7.3,"16,858",tt0085127,movie,10 Mar 2004,N/A,N/A,N/A,True
Project A,1983,PG-13,22 Dec 1983,105 min,"Action, Comedy","Jackie Chan, Sammo Kam-Bo Hung","Jackie Chan, Edward Tang","Jackie Chan, Sammo Kam-Bo Hung, Biao Yuen","Fighting against pirates at the turn of the 20th century, the Hong Kong navy are failing miserably. It's up to Sergeant Lung (Jackie Chan) to take matters into his own hands.","Cantonese, English",Hong Kong,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BNDE1MGY0MjktNDhiZS00NGIxLTliYmQtYjRlNmE1NTY4YTI1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Rotten Tomatoes,77%,N/A,7.3,"16,858",tt0085127,movie,10 Mar 2004,N/A,N/A,N/A,True
Wheels on Meals,1984,TV-14,17 Aug 1984,100 min,"Action, Comedy, Crime",Sammo Kam-Bo Hung,"Edward Tang, Gwing-Gai Lee","Jackie Chan, Biao Yuen, Sammo Kam-Bo Hung","Two Chinese friends, who operate a food truck in Barcelona, Spain, use their martial arts expertise to help their private investigator friend protect the pickpocket Sylvia, who's been targeted by a ruthless gang.","Cantonese, English",Hong Kong,1 nomination,https://m.media-amazon.com/images/M/MV5BMWMzNTI0NTYtOGNhMy00YWZhLWI1MjQtNGRjZGY4M2QzNmEyXkEyXkFqcGdeQXVyMTI1Mzg0ODA5._V1_SX300.jpg,Internet Movie Database,7.1/10,N/A,7.1,"13,523",tt0087578,movie,29 Oct 2017,N/A,N/A,N/A,True
Cannonball Run II,1984,PG,29 Jun 1984,108 min,"Action, Comedy","Hal Needham, Ralph Bakshi","Brock Yates, Hal Needham, Albert S. Ruddy","Burt Reynolds, Dom DeLuise, Dean Martin",The original characters from The Cannonball Run (1981) race across the country once more in various cars and trucks.,English,"Hong Kong, United States",1 win & 8 nominations,https://m.media-amazon.com/images/M/MV5BMDUwMjQ4YmUtNjZhMi00YzQ2LWI1NjYtMmNiMTYyNzY5ODIzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Internet Movie Database,5.0/10,13,5.0,"16,142",tt0087032,movie,22 Jun 1999,"$28,078,073",N/A,N/A,True
Cannonball Run II,1984,PG,29 Jun 1984,108 min,"Action, Comedy","Hal Needham, Ralph Bakshi","Brock Yates, Hal Needham, Albert S. Ruddy","Burt Reynolds, Dom DeLuise, Dean Martin",The original characters from The Cannonball Run (1981) race across the country once more in various cars and trucks.,English,"Hong Kong, United States",1 win & 8 nominations,https://m.media-amazon.com/images/M/MV5BMDUwMjQ4YmUtNjZhMi00YzQ2LWI1NjYtMmNiMTYyNzY5ODIzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Rotten Tomatoes,13%,13,5.0,"16,142",tt0087032,movie,22 Jun 1999,"$28,078,073",N/A,N/A,True
Cannonball Run II,1984,PG,29 Jun 1984,108 min,"Action, Comedy","Hal Needham, Ralph Bakshi","Brock Yates, Hal Needham, Albert S. Ruddy","Burt Reynolds, Dom DeLuise, Dean Martin",The original characters from The Cannonball Run (1981) race across the country once more in various cars and trucks.,English,"Hong Kong, United States",1 win & 8 nominations,https://m.media-amazon.com/images/M/MV5BMDUwMjQ4YmUtNjZhMi00YzQ2LWI1NjYtMmNiMTYyNzY5ODIzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Metacritic,13/100,13,5.0,"16,142",tt0087032,movie,22 Jun 1999,"$28,078,073",N/A,N/A,True
Pom Pom,1984,N/A,22 Feb 1984,100 min,"Action, Comedy",Tung Cho 'Joe' Cheung,Bo Ho Writing Team,"Richard Ng, John Sham, Deannie Ip","Chau and Beethoven, two Hong Kong police detectives, go through misadventures to protect a young girl from a ruthless crime lord, as she possesses a ledger that contains all of the gangster's activities. In the mix is a tough, no-...",Cantonese,Hong Kong,N/A,https://m.media-amazon.com/images/M/MV5BNTU2NDc4YTgtY2M4ZC00ZDUyLThmOWEtOGQ1NTFhNTA2MTM4XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX300.jpg,Internet Movie Database,6.1/10,N/A,6.1,300,tt0088105,movie,N/A,N/A,N/A,N/A,True
My Lucky Stars,1985,PG-13,10 Feb 1985,96 min,"Action, Comedy, Crime",Sammo Kam-Bo Hung,"Barry Wong, Cheuk-Hon Szeto, Kin Lo","Sammo Kam-Bo Hung, Charlie Chin, Stanley Sui-Fan Fung","Muscles, cop from Hong Kong, is in Japan chasing a bad HK cop. His cop partner gets taken by the ninja gang. Muscles gets his 5 old no-good friends from the orphanage to help find the bad cop. Lots of comedy and kung-fu fighting f...","Cantonese, Japanese",Hong Kong,1 nomination,https://m.media-amazon.com/images/M/MV5BMWExMDQ5NTItMTA0Ni00MmU2LTljNWYtNWY5MGFlZjYyM2EyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Internet Movie Database,6.4/10,N/A,6.4,"5,308",tt0089177,movie,13 Feb 2017,N/A,N/A,N/A,True
The Protector,2005,R,08 Sep 2006,111 min,"Action, Crime, Drama",Prachya Pinkaew,"Napalee, Piyaros Thongdee, Joe Wannapin","Tony Jaa, Nathan Jones, Xing Jin","A young fighter named Kham must go to Australia to retrieve his stolen elephant. With the help of a Thai-born Australian detective, Kham must take on all comers, including a gang led by an evil woman and her two deadly bodyguards.","Thai, English, Mandarin, Vietnamese","Thailand, United States, Hong Kong, France",N/A,https://m.media-amazon.com/images/M/MV5BMzlkYjg4MzEtMzM4My00NzVkLWEyZDUtMjYwNTNkNjZjYWMzXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,Internet Movie Database,7.0/10,52,7.0,"37,325",tt0427954,movie,02 Jan 2007,"$12,044,087",N/A,N/A,True
The Protector,2005,R,08 Sep 2006,111 min,"Action, Crime, Drama",Prachya Pinkaew,"Napalee, Piyaros Thongdee, Joe Wannapin","Tony Jaa, Nathan Jones, Xing Jin","A young fighter named Kham must go to Australia to retrieve his stolen elephant. With the help of a Thai-born Australian detective, Kham must take on all comers, including a gang led by an evil woman and her two deadly bodyguards.","Thai, English, Mandarin, Vietnamese","Thailand, United States, Hong Kong, France",N/A,https://m.media-amazon.com/images/M/MV5BMzlkYjg4MzEtMzM4My00NzVkLWEyZDUtMjYwNTNkNjZjYWMzXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,Rotten Tomatoes,53%,52,7.0,"37,325",tt0427954,movie,02 Jan 2007,"$12,044,087",N/A,N/A,True
The Protector,2005,R,08 Sep 2006,111 min,"Action, Crime, Drama",Prachya Pinkaew,"Napalee, Piyaros Thongdee, Joe Wannapin","Tony Jaa, Nathan Jones, Xing Jin","A young fighter named Kham must go to Australia to retrieve his stolen elephant. With the help of a Thai-born Australian detective, Kham must take on all comers, including a gang led by an evil woman and her two deadly bodyguards.","Thai, English, Mandarin, Vietnamese","Thailand, United States, Hong Kong, France",N/A,https://m.media-amazon.com/images/M/MV5BMzlkYjg4MzEtMzM4My00NzVkLWEyZDUtMjYwNTNkNjZjYWMzXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,Metacritic,52/100,52,7.0,"37,325",tt0427954,movie,02 Jan 2007,"$12,044,087",N/A,N/A,True
Twinkle Twinkle Lucky Stars,1985,TV-14,15 Aug 1985,105 min,"Action, Comedy",Sammo Kam-Bo Hung,"Barry Haigh, Kin Lo, Cheuk-Hon Szeto","Sammo Kam-Bo Hung, Richard Ng, Eric Tsang","5 HK cops (4 horny males) on vacation in Pattaya, Thailand, are told to contact an informant there but he gets murdered. They return to Hong Kong to contact his girlfriend and protect her. 3 other colleagues are busy fighting crim...","Cantonese, English, Japanese",Hong Kong,N/A,https://m.media-amazon.com/images/M/MV5BZTAzZWNlMjgtYWZkMS00OGZjLWEzMDEtYThhY2U2OTIxMWQ1XkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_SX300.jpg,Internet Movie Database,6.2/10,N/A,6.2,"3,995",tt0090342,movie,N/A,N/A,N/A,N/A,True
Heart of Dragon,1985,R,14 Sep 1985,91 min,"Action, Comedy, Crime","Sammo Kam-Bo Hung, Fruit Chan",Barry Wong,"Jackie Chan, Sammo Kam-Bo Hung, Emily Chu","Tat, ex SWAT turned CID cop in HK, has a 29 y.o. Disabled brother, behaving like the small boys, he plays with, always getting into trouble. Tat struggles to care for him - at the expense of his cute girlfriend and dreams.",Cantonese,"Hong Kong, Japan",1 win & 5 nominations,https://m.media-amazon.com/images/M/MV5BODkzZTBmY2UtMWIzOS00NzVmLWJhNjMtMGIxNDcwNTEyZDJlXkEyXkFqcGdeQXVyNjU5MjcxOTg@._V1_SX300.jpg,Internet Movie Database,6.3/10,N/A,6.3,"4,719",tt0091427,movie,22 Feb 2000,N/A,N/A,N/A,True
Police Story,1985,PG-13,14 Dec 1985,100 min,"Action, Comedy, Crime","Jackie Chan, Chi-Hwa Chen","Jackie Chan, Edward Tang","Jackie Chan, Maggie Cheung, Brigitte Lin",A virtuous Hong Kong Police Officer must clear his good name when the drug lord he is after frames him for the murder of a dirty cop.,Cantonese,Hong Kong,7 nominations,https://m.media-amazon.com/images/M/MV5BMWJhZmI5ZWUtYjgyNy00NTk1LWIzODktYTE3NzQzNzJlOTgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Internet Movie Database,7.5/10,78,7.5,"36,048",tt0089374,movie,10 Jun 2003,"$113,164",N/A,N/A,True
Police Story,1985,PG-13,14 Dec 1985,100 min,"Action, Comedy, Crime","Jackie Chan, Chi-Hwa Chen","Jackie Chan, Edward Tang","Jackie Chan, Maggie Cheung, Brigitte Lin",A virtuous Hong Kong Police Officer must clear his good name when the drug lord he is after frames him for the murder of a dirty cop.,Cantonese,Hong Kong,7 nominations,https://m.media-amazon.com/images/M/MV5BMWJhZmI5ZWUtYjgyNy00NTk1LWIzODktYTE3NzQzNzJlOTgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Rotten Tomatoes,93%,78,7.5,"36,048",tt0089374,movie,10 Jun 2003,"$113,164",N/A,N/A,True
Police Story,1985,PG-13,14 Dec 1985,100 min,"Action, Comedy, Crime","Jackie Chan, Chi-Hwa Chen","Jackie Chan, Edward Tang","Jackie Chan, Maggie Cheung, Brigitte Lin",A virtuous Hong Kong Police Officer must clear his good name when the drug lord he is after frames him for the murder of a dirty cop.,Cantonese,Hong Kong,7 nominations,https://m.media-amazon.com/images/M/MV5BMWJhZmI5ZWUtYjgyNy00NTk1LWIzODktYTE3NzQzNzJlOTgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Metacritic,78/100,78,7.5,"36,048",tt0089374,movie,10 Jun 2003,"$113,164",N/A,N/A,True
Armour of God,1986,R,21 Jan 1987,88 min,"Action, Adventure, Comedy","Jackie Chan, Eric Tsang","Barry Wong, Edward Tang, Cheuk-Hon Szeto","Jackie Chan, Alan Tam, Lola Forner",Asian Hawk (Jackie Chan) and his bumbling sidekick are sent on a quest through Europe to find a mysterious treasure held by a shadowy organization of monks.,"Cantonese, English","Hong Kong, Yugoslavia",1 nomination,https://m.media-amazon.com/images/M/MV5BMGZkZjZjOTItNDZkOS00MDY1LWE5MGUtNjMyMTJjZmM5ZTlkXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Internet Movie Database,6.9/10,N/A,6.9,"19,790",tt0091431,movie,14 Sep 1999,N/A,N/A,N/A,True
